[18:33:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ================================================================-[ Properties ]
[18:33:51|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Loaded properties from [system.properties]
[18:33:51|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load game.server.host = [127.0.0.1]
[18:33:51|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load game.server.port = [29890]
[18:33:51|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load battle.server.host = [127.0.0.1]
[18:33:51|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load battle.server.port = [40000]
[18:33:51|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load show.byte.buffer = [false]
[18:33:51|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Thread manager ]
[18:33:52|INFO |main                     |ru.pb.global.utils.concurrent.ThreadPoolManager] ThreadPoolManager: Initialized with 5 scheduler, 5 instant running thread(s).
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ Controllers ]
[18:33:52|INFO |main                     |ru.pb.battle.controllers.RoomController        ] Loaded
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Packet handler ]
[18:33:52|INFO |main                     |ru.pb.battle.network.game.packets.BattlePacketHandler] Loaded 7 battle packet prototypes
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Library ]
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-io-2.4.jar): 2.4
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-classic-1.0.13.jar): none
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-core-1.0.13.jar): none
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (netty-all-4.0.14.Final.jar): 4.0.14.Final
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-battle.jar): Unversioned directory
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-global.jar): Unversioned directory
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (slf4j-api-1.7.5.jar): 1.7.5
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ======================================================================-[ null ]
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ==========================================================-[ Load information ]
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Loaded in 0 sec(0.000 min)
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 10 mb, max 61 mb.
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 16.91% percent memory.
[18:33:52|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Network ]
[18:33:55|INFO |pool-3-thread-1          |ru.pb.battle.network.client.BattleClientServer ] Listening to the UDP connections [/127.0.0.1:40000]
[18:33:55|INFO |pool-3-thread-2          |ru.pb.battle.network.game.GameServerClient     ] Connecting to /127.0.0.1:29890...
[18:33:57|INFO |nioEventLoopGroup-3-1    |ru.pb.battle.network.game.BattleConnection     ] BattleServer [id:1, ip: null] disconnected
[18:33:57|INFO |pool-3-thread-2          |ru.pb.battle.network.game.GameServerClient     ] Server [/127.0.0.1:29890] not available...
[18:34:07|INFO |pool-3-thread-2          |ru.pb.battle.network.game.GameServerClient     ] Connecting to /127.0.0.1:29890...
[18:34:07|INFO |nioEventLoopGroup-3-2    |ru.pb.battle.network.game.BattleConnection     ] BattleServer [id:2, ip: 127.0.0.1] connected
[18:34:07|INFO |nioEventLoopGroup-3-2    |ru.pb.battle.network.game.BattleConnection     ] BattleServer [id:2, ip: 127.0.0.1] sending packet: [S] 0x00 SM_REQUEST_AUTH_IN_GAMESERVER
[18:34:07|INFO |nioEventLoopGroup-3-2    |ru.pb.battle.network.game.BattleConnection     ] BattleServer [id:2, ip: 127.0.0.1] reading packet: [C] 0x01 CM_REQUEST_AUTH_IN_GAMESERVER
[18:34:07|INFO |PacketProcessor:0        |ru.pb.battle.network.game.packets.receivable.CM_REQUEST_AUTH_IN_GAMESERVER] BattleServer successfully registred, response: AUTHED
[18:39:49|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ================================================================-[ Properties ]
[18:39:49|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Loaded properties from [system.properties]
[18:39:49|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load game.server.host = [127.0.0.1]
[18:39:49|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load game.server.port = [29890]
[18:39:49|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load battle.server.host = [127.0.0.1]
[18:39:49|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load battle.server.port = [40000]
[18:39:49|INFO |main                     |ru.pb.battle.properties.BattleServerProperty   ] Load show.byte.buffer = [false]
[18:39:49|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Thread manager ]
[18:39:49|INFO |main                     |ru.pb.global.utils.concurrent.ThreadPoolManager] ThreadPoolManager: Initialized with 5 scheduler, 5 instant running thread(s).
[18:39:49|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===============================================================-[ Controllers ]
[18:39:49|INFO |main                     |ru.pb.battle.controllers.RoomController        ] Loaded
[18:39:49|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ============================================================-[ Packet handler ]
[18:39:49|INFO |main                     |ru.pb.battle.network.game.packets.BattlePacketHandler] Loaded 7 battle packet prototypes
[18:39:49|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Library ]
[18:39:49|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (commons-io-2.4.jar): 2.4
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-classic-1.0.13.jar): none
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (logback-core-1.0.13.jar): none
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (netty-all-4.0.14.Final.jar): 4.0.14.Final
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-battle.jar): Unversioned directory
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] revision (pb-global.jar): Unversioned directory
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] version (slf4j-api-1.7.5.jar): 1.7.5
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ======================================================================-[ null ]
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ==========================================================-[ Load information ]
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Loaded in 0 sec(0.000 min)
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 10 mb, max 61 mb.
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] Used 17.01% percent memory.
[18:39:50|INFO |main                     |ru.pb.global.info.PrintInfo                    ] ===================================================================-[ Network ]
[18:39:51|INFO |pool-3-thread-1          |ru.pb.battle.network.client.BattleClientServer ] Listening to the UDP connections [/127.0.0.1:40000]
[18:39:52|INFO |pool-3-thread-2          |ru.pb.battle.network.game.GameServerClient     ] Connecting to /127.0.0.1:29890...
[18:39:53|INFO |nioEventLoopGroup-3-1    |ru.pb.battle.network.game.BattleConnection     ] BattleServer [id:1, ip: null] disconnected
[18:39:53|INFO |pool-3-thread-2          |ru.pb.battle.network.game.GameServerClient     ] Server [/127.0.0.1:29890] not available...
[18:40:03|INFO |pool-3-thread-2          |ru.pb.battle.network.game.GameServerClient     ] Connecting to /127.0.0.1:29890...
[18:40:03|INFO |nioEventLoopGroup-3-2    |ru.pb.battle.network.game.BattleConnection     ] BattleServer [id:2, ip: 127.0.0.1] connected
[18:40:03|INFO |nioEventLoopGroup-3-2    |ru.pb.battle.network.game.BattleConnection     ] BattleServer [id:2, ip: 127.0.0.1] sending packet: [S] 0x00 SM_REQUEST_AUTH_IN_GAMESERVER
